½»Ò×ÈÕÆÚ,ºÏÔ¼ÏµÁĞ,³É½»Á¿,³Ö²ÖÁ¿,³Ö²ÖÁ¿±ä»¯,³É½»¶î,ĞĞÈ¨Á¿,Òşº¬²¨¶¯ÂÊ,Òşº¬²¨¶¯ÂÊ(%)
2019/4/9,ru1905                        ,1570,15864,-132,172.692,0,0.207726,20.7726
2019/4/9,ru1906                        ,130,2236,-12,17.782,0,0.205932,20.5932
2019/4/9,ru1907                        ,0,448,0,0,0,0.205932,20.5932
2019/4/9,ru1908                        ,2,238,2,0.362,0,0.205529,20.5529
2019/4/9,ru1909                        ,688,11838,252,247.062,0,0.236735,23.6735
2019/4/9,ru1910                        ,0,184,0,0,0,0.236735,23.6735
2019/4/9,ru1911                        ,0,168,0,0,0,0.219124,21.9124
2019/4/9,ru2001                        ,50,492,34,55.972,0,0.219124,21.9124
2019/4/9,ru2003                        ,0,0,0,0,0,0.219124,21.9124
2019/4/10,ru1905                        ,3108,15724,-140,279.86,0,0.208636,20.8636
2019/4/10,ru1906                        ,474,2268,32,64.92,0,0.215644,21.5644
2019/4/10,ru1907                        ,6,454,6,0.838,0,0.222205,22.2205
2019/4/10,ru1908                        ,0,238,0,0,0,0.222205,22.2205
2019/4/10,ru1909                        ,1434,12336,498,653.154,0,0.232904,23.2904
2019/4/10,ru1910                        ,0,184,0,0,0,0.232904,23.2904
2019/4/10,ru1911                        ,2,168,0,0.33,0,0.237927,23.7927
2019/4/10,ru2001                        ,76,536,44,46.998,0,0.22895,22.895
2019/4/10,ru2003                        ,14,14,14,7.962,0,0.224904,22.4904
2019/4/11,ru1905                        ,1462,15536,-188,282.906,14,0.191966,19.1966
2019/4/11,ru1906                        ,360,2180,-88,44.562,0,0.20747,20.747
2019/4/11,ru1907                        ,0,454,0,0,0,0.20747,20.747
2019/4/11,ru1908                        ,0,238,0,0,0,0.244469,24.4469
2019/4/11,ru1909                        ,978,12652,316,376.476,0,0.244469,24.4469
2019/4/11,ru1910                        ,0,184,0,0,0,0.244469,24.4469
2019/4/11,ru1911                        ,0,168,0,0,0,0.228841,22.8841
2019/4/11,ru2001                        ,2,538,2,0.512,0,0.228841,22.8841
2019/4/11,ru2003                        ,0,14,0,0,0,0.228841,22.8841
2019/4/12,ru1905                        ,1700,15304,-232,186.02,4,0.20219,20.219
2019/4/12,ru1906                        ,152,2172,-8,27.378,0,0.213066,21.3066
2019/4/12,ru1907                        ,0,454,0,0,0,0.213066,21.3066
2019/4/12,ru1908                        ,0,238,0,0,0,0.241948,24.1948
2019/4/12,ru1909                        ,902,12764,112,340.118,0,0.241948,24.1948
2019/4/12,ru1910                        ,0,184,0,0,0,0.241948,24.1948
2019/4/12,ru1911                        ,0,168,0,0,0,0.229475,22.9475
2019/4/12,ru2001                        ,10,544,6,5.064,0,0.229475,22.9475
2019/4/12,ru2003                        ,0,14,0,0,0,0.229475,22.9475
2019/4/15,ru1905                        ,1672,15096,-208,200.684,32,0.220392,22.0392
2019/4/15,ru1906                        ,440,2214,42,36.732,0,0.21675,21.675
2019/4/15,ru1907                        ,0,454,0,0,0,0.21675,21.675
2019/4/15,ru1908                        ,0,238,0,0,0,0.242491,24.2491
2019/4/15,ru1909                        ,1718,13058,294,603.952,0,0.242491,24.2491
2019/4/15,ru1910                        ,0,184,0,0,0,0.242491,24.2491
2019/4/15,ru1911                        ,0,168,0,0,0,0.242491,24.2491
2019/4/15,ru2001                        ,0,544,0,0,0,0.242491,24.2491
2019/4/15,ru2003                        ,0,14,0,0,0,0.242491,24.2491
2019/4/16,ru1905                        ,2024,15148,52,220.718,28,0.221225,22.1225
2019/4/16,ru1906                        ,680,2464,250,117.926,0,0.216192,21.6192
2019/4/16,ru1907                        ,0,454,0,0,0,0.216192,21.6192
2019/4/16,ru1908                        ,0,238,0,0,0,0.244941,24.4941
2019/4/16,ru1909                        ,1892,13816,758,742.236,0,0.244941,24.4941
2019/4/16,ru1910                        ,0,184,0,0,0,0.244941,24.4941
2019/4/16,ru1911                        ,24,178,10,3.526,0,0.238379,23.8379
2019/4/16,ru2001                        ,18,550,6,7,0,0.236117,23.6117
2019/4/16,ru2003                        ,0,14,0,0,0,0.236117,23.6117
2019/4/16,ru2004                        ,0,0,0,0,0,0.236117,23.6117
2019/4/17,ru1905                        ,1300,15034,-114,108.366,94,0.224491,22.4491
2019/4/17,ru1906                        ,332,2512,48,28.83,0,0.22619,22.619
2019/4/17,ru1907                        ,6,458,4,0.726,0,0.204223,20.4223
2019/4/17,ru1908                        ,0,238,0,0,0,0.204223,20.4223
2019/4/17,ru1909                        ,2068,14686,870,564.708,0,0.247674,24.7674
2019/4/17,ru1910                        ,0,184,0,0,0,0.247674,24.7674
2019/4/17,ru1911                        ,0,178,0,0,0,0.237727,23.7727
2019/4/17,ru2001                        ,102,608,58,37.086,0,0.237727,23.7727
2019/4/17,ru2003                        ,0,14,0,0,0,0.237727,23.7727
2019/4/17,ru2004                        ,0,0,0,0,0,0.237727,23.7727
2019/4/18,ru1905                        ,3382,14520,-514,365.474,36,0.212114,21.2114
2019/4/18,ru1906                        ,846,2646,134,143.318,0,0.231503,23.1503
2019/4/18,ru1907                        ,22,448,-10,19.37,0,0.258188,25.8188
2019/4/18,ru1908                        ,0,238,0,0,0,0.258188,25.8188
2019/4/18,ru1909                        ,2832,15462,776,883.822,0,0.240241,24.0241
2019/4/18,ru1910                        ,0,184,0,0,0,0.240241,24.0241
2019/4/18,ru1911                        ,0,178,0,0,0,0.241194,24.1194
2019/4/18,ru2001                        ,378,864,256,212.712,0,0.241194,24.1194
2019/4/18,ru2003                        ,0,14,0,0,0,0.241194,24.1194
2019/4/18,ru2004                        ,0,0,0,0,0,0.241194,24.1194
2019/4/19,ru1905                        ,2362,13928,-592,361.208,6,0.232401,23.2401
2019/4/19,ru1906                        ,110,2620,-26,35.156,0,0.204001,20.4001
2019/4/19,ru1907                        ,14,444,-4,5.312,0,0.202848,20.2848
2019/4/19,ru1908                        ,0,238,0,0,0,0.202848,20.2848
2019/4/19,ru1909                        ,1624,15582,120,521.19,0,0.240716,24.0716
2019/4/19,ru1910                        ,0,184,0,0,0,0.240716,24.0716
2019/4/19,ru1911                        ,0,178,0,0,0,0.231552,23.1552
2019/4/19,ru2001                        ,54,898,34,27.116,0,0.231552,23.1552
2019/4/19,ru2003                        ,0,14,0,0,0,0.231552,23.1552
2019/4/19,ru2004                        ,0,0,0,0,0,0.231552,23.1552
2019/4/22,ru1905                        ,1440,13528,-400,173.902,88,0.292143,29.2143
2019/4/22,ru1906                        ,82,2656,36,4.698,0,0.221079,22.1079
2019/4/22,ru1907                        ,26,442,-2,3.236,0,0.212962,21.2962
2019/4/22,ru1908                        ,12,238,0,1.016,0,0.211288,21.1288
2019/4/22,ru1909                        ,1902,15942,360,712.442,0,0.250276,25.0276
2019/4/22,ru1910                        ,0,184,0,0,0,0.250276,25.0276
2019/4/22,ru1911                        ,6,182,4,0.576,0,0.22565,22.565
2019/4/22,ru2001                        ,24,908,10,7.604,0,0.230076,23.0076
2019/4/22,ru2003                        ,0,14,0,0,0,0.230076,23.0076
2019/4/22,ru2004                        ,0,0,0,0,0,0.230076,23.0076
2019/4/23,ru1905                        ,1252,13470,-58,124.622,66,0.275077,27.5077
2019/4/23,ru1906                        ,86,2692,36,17.324,0,0.205765,20.5765
2019/4/23,ru1907                        ,0,442,0,0,0,0.205765,20.5765
2019/4/23,ru1908                        ,0,238,0,0,0,0.244563,24.4563
2019/4/23,ru1909                        ,1116,16244,302,445.708,0,0.244563,24.4563
2019/4/23,ru1910                        ,0,184,0,0,0,0.244563,24.4563
2019/4/23,ru1911                        ,0,182,0,0,0,0.239468,23.9468
2019/4/23,ru2001                        ,82,976,68,28.144,0,0.239468,23.9468
2019/4/23,ru2003                        ,0,14,0,0,0,0.239468,23.9468
2019/4/23,ru2004                        ,0,0,0,0,0,0.239468,23.9468
2019/4/24,ru1905                        ,1958,0,-13470,322.254,1506,0.190051,19.0051
2019/4/24,ru1906                        ,202,2762,70,37.994,0,0.187749,18.7749
2019/4/24,ru1907                        ,34,464,22,1.398,0,0.215823,21.5823
2019/4/24,ru1908                        ,4,240,2,0.16,0,0.216313,21.6313
2019/4/24,ru1909                        ,1882,16580,336,721.826,0,0.242828,24.2828
2019/4/24,ru1910                        ,0,184,0,0,0,0.242828,24.2828
2019/4/24,ru1911                        ,16,192,10,2.572,0,0.230126,23.0126
2019/4/24,ru2001                        ,100,1038,62,26.206,0,0.246315,24.6315
2019/4/24,ru2003                        ,0,14,0,0,0,0.246315,24.6315
2019/4/24,ru2004                        ,0,0,0,0,0,0.246315,24.6315
2019/4/25,ru1906                        ,594,2916,154,189.126,0,0.18551,18.551
2019/4/25,ru1907                        ,2,466,2,0.738,0,0.167223,16.7223
2019/4/25,ru1908                        ,2,242,2,0.026,0,0.218187,21.8187
2019/4/25,ru1909                        ,3642,17676,1096,1367.314,0,0.245368,24.5368
2019/4/25,ru1910                        ,20,202,18,2.348,0,0.223207,22.3207
2019/4/25,ru1911                        ,0,192,0,0,0,0.223207,22.3207
2019/4/25,ru2001                        ,52,1090,52,33.966,0,0.239573,23.9573
2019/4/25,ru2003                        ,14,28,14,2.928,0,0.223067,22.3067
2019/4/25,ru2004                        ,4,2,2,4.818,0,0.214174,21.4174
2019/4/26,ru1906                        ,790,2770,-146,143.164,4,0.229968,22.9968
2019/4/26,ru1907                        ,0,466,0,0,0,0.229968,22.9968
2019/4/26,ru1908                        ,0,242,0,0,0,0.250267,25.0267
2019/4/26,ru1909                        ,4112,18402,726,1664.152,0,0.250267,25.0267
2019/4/26,ru1910                        ,0,202,0,0,0,0.250267,25.0267
2019/4/26,ru1911                        ,0,192,0,0,0,0.243746,24.3746
2019/4/26,ru2001                        ,72,1120,30,30.042,0,0.243746,24.3746
2019/4/26,ru2003                        ,0,28,0,0,0,0.243746,24.3746
2019/4/26,ru2004                        ,0,2,0,0,0,0.243746,24.3746
2019/4/29,ru1906                        ,182,2804,34,54.01,0,0.21547,21.547
2019/4/29,ru1907                        ,50,508,42,3.594,0,0.21026,21.026
2019/4/29,ru1908                        ,0,242,0,0,0,0.21026,21.026
2019/4/29,ru1909                        ,2512,18888,486,917.148,0,0.247075,24.7075
2019/4/29,ru1910                        ,14,208,6,0.8,0,0.232715,23.2715
2019/4/29,ru1911                        ,10,198,6,0.744,0,0.229122,22.9122
2019/4/29,ru2001                        ,52,1118,-2,12.938,0,0.249922,24.9922
2019/4/29,ru2003                        ,6,34,6,0.958,0,0.224371,22.4371
2019/4/29,ru2004                        ,0,2,0,0,0,0.224371,22.4371
2019/4/30,ru1906                        ,1360,2784,-20,333.03,0,0.244877,24.4877
2019/4/30,ru1907                        ,38,522,14,5.81,0,0.234014,23.4014
2019/4/30,ru1908                        ,2,244,2,0.052,0,0.231576,23.1576
2019/4/30,ru1909                        ,8292,20084,1196,3269.696,0,0.253513,25.3513
2019/4/30,ru1910                        ,0,208,0,0,0,0.253513,25.3513
2019/4/30,ru1911                        ,0,198,0,0,0,0.230791,23.0791
2019/4/30,ru2001                        ,48,1118,0,22.588,0,0.230791,23.0791
2019/4/30,ru2003                        ,0,34,0,0,0,0.230791,23.0791
2019/4/30,ru2004                        ,0,2,0,0,0,0.230791,23.0791
2019/5/6,ru1906                        ,290,2778,-6,118.362,4,0.227175,22.7175
2019/5/6,ru1907                        ,0,522,0,0,0,0.227175,22.7175
2019/5/6,ru1908                        ,0,244,0,0,0,0.245847,24.5847
2019/5/6,ru1909                        ,4144,20412,328,1582.864,0,0.245847,24.5847
2019/5/6,ru1910                        ,2,210,2,0.398,0,0.235005,23.5005
2019/5/6,ru1911                        ,0,198,0,0,0,0.235005,23.5005
2019/5/6,ru2001                        ,14,1118,0,3.86,0,0.239027,23.9027
2019/5/6,ru2003                        ,32,62,28,7.912,0,0.234323,23.4323
2019/5/6,ru2004                        ,0,2,0,0,0,0.234323,23.4323
2019/5/7,ru1906                        ,506,2730,-48,105.198,0,0.241345,24.1345
2019/5/7,ru1907                        ,50,554,32,2.544,0,0.216252,21.6252
2019/5/7,ru1908                        ,2,246,2,0.092,0,0.226586,22.6586
2019/5/7,ru1909                        ,5236,20648,236,2040.654,0,0.242506,24.2506
2019/5/7,ru1910                        ,2,212,2,0.372,0,0.227725,22.7725
2019/5/7,ru1911                        ,10,204,6,1.864,0,0.228921,22.8921
2019/5/7,ru2001                        ,156,1226,108,156.636,0,0.234869,23.4869
2019/5/7,ru2003                        ,0,62,0,0,0,0.234869,23.4869
2019/5/7,ru2004                        ,0,2,0,0,0,0.234869,23.4869
2019/5/8,ru1906                        ,300,2790,60,102.862,0,0.241458,24.1458
2019/5/8,ru1907                        ,10,554,0,0.91,0,0.212277,21.2277
2019/5/8,ru1908                        ,0,246,0,0,0,0.212277,21.2277
2019/5/8,ru1909                        ,3552,20728,80,1439.268,0,0.227923,22.7923
2019/5/8,ru1910                        ,0,212,0,0,0,0.227923,22.7923
2019/5/8,ru1911                        ,0,204,0,0,0,0.23795,23.795
2019/5/8,ru2001                        ,34,1228,2,13.08,0,0.23795,23.795
2019/5/8,ru2003                        ,0,62,0,0,0,0.23795,23.795
2019/5/8,ru2004                        ,0,2,0,0,0,0.23795,23.795
2019/5/9,ru1906                        ,204,2792,2,57.86,0,0.21968,21.968
2019/5/9,ru1907                        ,0,554,0,0,0,0.21968,21.968
2019/5/9,ru1908                        ,0,246,0,0,0,0.233576,23.3576
2019/5/9,ru1909                        ,3856,21518,790,1362.348,0,0.233576,23.3576
2019/5/9,ru1910                        ,0,212,0,0,0,0.233576,23.3576
2019/5/9,ru1911                        ,6,210,6,0.894,0,0.220524,22.0524
2019/5/9,ru2001                        ,26,1242,14,18.318,0,0.234577,23.4577
2019/5/9,ru2003                        ,24,78,16,5.068,0,0.231191,23.1191
2019/5/9,ru2004                        ,0,2,0,0,0,0.231191,23.1191
2019/5/10,ru1906                        ,402,2846,54,76.294,0,0.229847,22.9847
2019/5/10,ru1907                        ,0,554,0,0,0,0.229847,22.9847
2019/5/10,ru1908                        ,0,246,0,0,0,0.233638,23.3638
2019/5/10,ru1909                        ,5172,21988,470,1974.64,0,0.233638,23.3638
2019/5/10,ru1910                        ,0,212,0,0,0,0.233638,23.3638
2019/5/10,ru1911                        ,0,210,0,0,0,0.233005,23.3005
2019/5/10,ru2001                        ,40,1244,2,17.458,0,0.233005,23.3005
2019/5/10,ru2003                        ,2,78,0,0.39,0,0.228242,22.8242
2019/5/10,ru2004                        ,2,4,2,0.456,0,0.223004,22.3004
2019/5/13,ru1906                        ,346,2824,-22,79.728,0,0.222,22.2
2019/5/13,ru1907                        ,0,554,0,0,0,0.222,22.2
2019/5/13,ru1908                        ,4,250,4,0.076,0,0.225374,22.5374
2019/5/13,ru1909                        ,4260,22162,174,1701.532,0,0.237666,23.7666
2019/5/13,ru1910                        ,0,212,0,0,0,0.237666,23.7666
2019/5/13,ru1911                        ,8,210,0,0.92,0,0.237075,23.7075
2019/5/13,ru2001                        ,108,1312,68,48.154,0,0.233645,23.3645
2019/5/13,ru2003                        ,0,78,0,0,0,0.233645,23.3645
2019/5/13,ru2004                        ,0,4,0,0,0,0.233645,23.3645
2019/5/14,ru1906                        ,628,2602,-222,183.272,0,0.236266,23.6266
2019/5/14,ru1907                        ,6,552,-2,0.738,0,0.248711,24.8711
2019/5/14,ru1908                        ,30,244,-6,6.552,0,0.211747,21.1747
2019/5/14,ru1909                        ,7782,21428,-734,2637.874,0,0.251218,25.1218
2019/5/14,ru1910                        ,0,212,0,0,0,0.251218,25.1218
2019/5/14,ru1911                        ,0,210,0,0,0,0.231854,23.1854
2019/5/14,ru2001                        ,74,1298,-14,30.832,0,0.231854,23.1854
2019/5/14,ru2003                        ,0,78,0,0,0,0.231854,23.1854
2019/5/14,ru2004                        ,0,4,0,0,0,0.231854,23.1854
2019/5/15,ru1906                        ,298,2742,140,34.718,0,0.25118,25.118
2019/5/15,ru1907                        ,4,554,2,0.354,0,0.223514,22.3514
2019/5/15,ru1908                        ,0,244,0,0,0,0.223514,22.3514
2019/5/15,ru1909                        ,3146,21518,90,1021.992,0,0.245088,24.5088
2019/5/15,ru1910                        ,2,214,2,0.134,0,0.223273,22.3273
